,Unnamed: 0,Gene,variance,SD
3998,3998,CYSLTR2,0.035726741,0.189015186
4006,4006,CYYR1,0.036693537,0.191555571
4007,4007,D21S2088E,0.036238077,0.190363015
4015,4015,DACH1,0.034558916,0.185900285
4016,4016,DACH2,0.036453429,0.19092781
4020,4020,DACT3-AS1,0.032823425,0.181172362
4021,4021,DAD1,0.034127723,0.184736903
4026,4026,DANCR,0.035293161,0.187864741
4027,4027,DAND5,0.035533559,0.188503472
4030,4030,DAOA-AS1,0.033856418,0.184001136
4032,4032,DAP3,0.034290914,0.18517806
4062,4062,DBX1,0.034895963,0.186804612
4072,4072,DCAF16,0.033969845,0.184309102
4077,4077,DCAF5,0.036603727,0.191321004
4078,4078,DCAF6,0.03941886,0.198541835
4082,4082,DCAF8L2,0.03441395,0.185509972
4085,4085,DCBLD2,0.036133156,0.190087233
4088,4088,DCDC1,0.034197417,0.184925436
4092,4092,DCHS1,0.036542772,0.191161638
4098,4098,DCLRE1A,0.03539307,0.188130459
4101,4101,DCN,0.038896993,0.197223205
4102,4102,DCP1A,0.037276211,0.193070481
4107,4107,DCST2,0.038309264,0.195727524
4108,4108,DCSTAMP,0.037524658,0.193712825
4113,4113,DCTN2,0.039162964,0.197896346
4123,4123,DCUN1D5,0.033672344,0.183500257
4142,4142,DDR1,0.03704021,0.192458333
4149,4149,DDX11,0.036492771,0.191030812
4153,4153,DDX11L16,0.036941523,0.192201777
4160,4160,DDX19A,0.03442134,0.185529889
4172,4172,DDX3X,0.037253302,0.193011144
4180,4180,DDX49,0.035928761,0.189548834
4185,4185,DDX53,0.039790006,0.199474325
4188,4188,DDX56,0.038390158,0.195934065
4190,4190,DDX59,0.036323404,0.190586998
4196,4196,DECR2,0.037578662,0.193852166
4197,4197,DEDD,0.036781288,0.191784483
4206,4206,DEFA4,0.032545443,0.180403556
4208,4208,DEFA6,0.037249975,0.193002526
4212,4212,DEFB103A,0.03937319,0.198426788
4213,4213,DEFB103B,0.035923916,0.189536054
4219,4219,DEFB106B,0.036602816,0.191318624
4224,4224,DEFB112,0.038261761,0.195606138
4230,4230,DEFB119,0.038704316,0.196734125
4232,4232,DEFB122,0.035357394,0.188035619
4240,4240,DEFB132,0.034979488,0.187028041
4250,4250,DEGS2,0.034131777,0.184747875
4260,4260,DENND4B,0.032617128,0.180602127
4271,4271,DEPDC4,0.033071387,0.1818554
4276,4276,DERL1,0.036412896,0.190821633
4279,4279,DES,0.039921684,0.199804114
4283,4283,DEXI,0.033425415,0.182826188
4287,4287,DGAT2,0.035087755,0.187317257
4297,4297,DGKD,0.033678396,0.183516746
4299,4299,DGKG,0.039367147,0.198411559
4300,4300,DGKH,0.03631162,0.190556081
4314,4314,DHPS,0.038578903,0.196415128
4348,4348,DIAPH1,0.03753666,0.1937438
4351,4351,DIAPH3-AS1,0.036862462,0.191995996
4358,4358,DIO2,0.03366553,0.183481688
4362,4362,DIP2A,0.035877508,0.18941359
4363,4363,DIP2A-IT1,0.035369737,0.188068437
4366,4366,DIRAS1,0.038564334,0.196378038
4367,4367,DIRAS2,0.035596646,0.188670734
4387,4387,DKK3,0.039637591,0.199091915
4398,4398,DLEU7-AS1,0.03845216,0.196092224
4401,4401,DLG2,0.035381772,0.188100432
4405,4405,DLG5,0.039953832,0.199884547
4406,4406,DLG5-AS1,0.037461559,0.193549888
4411,4411,DLGAP1-AS4,0.032995727,0.18164726
4414,4414,DLGAP2-AS1,0.036256803,0.190412192
4426,4426,DLX3,0.034501449,0.185745655
4428,4428,DLX5,0.038556052,0.19635695
4433,4433,DMBX1,0.035631499,0.188763076
4438,4438,DMP1,0.033706219,0.183592535
4439,4439,DMPK,0.037025662,0.192420534
4444,4444,DMRTA2,0.034626051,0.186080765
4452,4452,DMXL1,0.033709543,0.183601589
4453,4453,DMXL2,0.03773783,0.194262271
4462,4462,DNAH14,0.033780872,0.183795736
4468,4468,DNAH6,0.033621385,0.183361352
4483,4483,DNAJB14,0.038348296,0.195827209
4535,4535,DNHD1,0.032989137,0.181629118
4538,4538,DNM1L,0.036955384,0.192237832
4539,4539,DNM1P35,0.033703371,0.18358478
4540,4540,DNM1P41,0.032575271,0.180486208
4547,4547,DNMT1,0.035615375,0.188720363
4550,4550,DNMT3L,0.036742101,0.191682291
4561,4561,DOCK11,0.033894982,0.184105898
4563,4563,DOCK3,0.037418603,0.193438886
4565,4565,DOCK4-AS1,0.035052899,0.187224195
4566,4566,DOCK5,0.038176653,0.195388467
4569,4569,DOCK8,0.037790315,0.194397313
4571,4571,DOCK9-AS1,0.038685607,0.196686571
4572,4572,DOHH,0.039191146,0.197967537
4573,4573,DOK1,0.034609655,0.186036704
4577,4577,DOK5,0.037512687,0.193681923
4589,4589,DPF1,0.03507494,0.187283048
4603,4603,DPP3,0.0339163,0.184163786
4606,4606,DPP7,0.034955871,0.186964892
4608,4608,DPP9,0.037005489,0.192368108
4618,4618,DPY19L1P1,0.037603009,0.193914953
4619,4619,DPY19L2,0.039455931,0.19863517
4624,4624,DPY19L3,0.035166866,0.187528308
4629,4629,DPYD-AS2,0.039587735,0.198966668
4634,4634,DPYSL5,0.035710591,0.188972462
4636,4636,DR1,0.036246494,0.190385121
4641,4641,DRC1,0.034517259,0.18578821
4643,4643,DRD2,0.03985219,0.199630134
4644,4644,DRD3,0.035791249,0.189185753
4646,4646,DRD5,0.036567655,0.19122671
4655,4655,DSC2,0.036766215,0.191745183
4658,4658,DSCAM-AS1,0.034335647,0.185298806
4661,4661,DSCC1,0.036568824,0.191229767
4672,4672,DSN1,0.039887172,0.199717731
4674,4674,DSPP,0.034996761,0.187074212
4677,4677,DSTNP2,0.036292304,0.190505392
4678,4678,DSTYK,0.03967183,0.199177886
4683,4683,DTNA,0.032655038,0.180707049
4687,4687,DTWD2,0.038552689,0.196348387
4688,4688,DTX1,0.039655127,0.19913595
4713,4713,DUSP2,0.035439367,0.188253464
4718,4718,DUSP28,0.037602759,0.193914307
4749,4749,DYNLRB2,0.03362344,0.183366955
4758,4758,DYTN,0.03989075,0.199726689
4759,4759,DZANK1,0.033696074,0.183564903
4774,4774,EAPP,0.035300257,0.187883627
4779,4779,EBF3,0.033205021,0.18222245
4784,4784,EBNA1BP2,0.036146918,0.190123427
4790,4790,ECEL1,0.036525825,0.191117306
4791,4791,ECEL1P2,0.033377126,0.182694076
4805,4805,EDA,0.033822657,0.183909371
4819,4819,EDN2,0.034899041,0.186812851
4823,4823,EDNRB-AS1,0.032703466,0.180840995
4826,4826,EED,0.039855265,0.199637834
4851,4851,EFCAB7,0.035308888,0.187906594
4865,4865,EFNA5,0.033531322,0.183115598
4866,4866,EFNB1,0.034327465,0.185276725
4878,4878,EGFLAM,0.037680545,0.194114773
4893,4893,EHD1,0.038585229,0.196431233
4903,4903,EID1,0.038358501,0.195853265
4912,4912,EIF1B,0.034105878,0.184677767
4914,4914,EIF2A,0.038239145,0.19554832
4921,4921,EIF2B3,0.034745672,0.186401911
4922,4922,EIF2B4,0.038835365,0.197066905
4925,4925,EIF2S1,0.03253857,0.180384505
4933,4933,EIF3E,0.038570712,0.196394277
4934,4934,EIF3F,0.038837449,0.197072193
4935,4935,EIF3G,0.033592738,0.183283217
4937,4937,EIF3I,0.036946317,0.192214247
4946,4946,EIF4B,0.032914824,0.18142443
4949,4949,EIF4E2,0.037208869,0.192896006
4955,4955,EIF4G1,0.034899221,0.186813333
4982,4982,ELK2AP,0.032828086,0.181185225
4992,4992,ELMOD1,0.037950814,0.194809686
4993,4993,ELMOD2,0.03386076,0.184012935
4994,4994,ELMOD3,0.039393867,0.198478882
4997,4997,ELOVL1,0.037444106,0.193504797
5000,5000,ELOVL3,0.036275402,0.190461024
5001,5001,ELOVL4,0.035581585,0.188630816
5003,5003,ELOVL6,0.039529587,0.19882049
5007,5007,ELP4,0.03551205,0.188446411
5025,5025,EME1,0.038459841,0.196111807
5028,5028,EMID1,0.033873814,0.184048402
5032,5032,EML1,0.033378919,0.182698986
5049,5049,ENDOD1,0.039819593,0.199548473
5064,5064,ENOSF1,0.032647734,0.180686839
5067,5067,ENOX2,0.037724374,0.194227636
5072,5072,ENPP4,0.037310508,0.193159282
5073,5073,ENPP5,0.035732318,0.189029939
5076,5076,ENSA,0.0326757,0.180764211
5077,5077,ENTHD1,0.034443143,0.18558864
5084,5084,ENTPD5,0.035242947,0.18773105
5101,5101,EPB41L4B,0.03244857,0.180134867
5102,5102,EPB41L5,0.037351204,0.193264597
5113,5113,EPHA2,0.038747769,0.196844531
5115,5115,EPHA4,0.03476833,0.186462678
5122,5122,EPHB2,0.039414006,0.19852961
5124,5124,EPHB4,0.037897699,0.194673315
5125,5125,EPHB6,0.032533349,0.180370035
5142,5142,EPS15,0.033090102,0.18190685
5146,5146,EPS8L2,0.036928761,0.192168576
5149,5149,EPX,0.036342214,0.190636339
5153,5153,ERAP1,0.036651691,0.191446315
5174,5174,ERGIC1,0.035171965,0.187541902
5209,5209,ESCO1,0.037460699,0.193547666
5214,5214,ESPL1,0.03578513,0.189169581
5215,5215,ESPN,0.039460916,0.198647718
5224,5224,ESRRB,0.035768332,0.189125175
5227,5227,ESYT1,0.037272987,0.193062134
5236,5236,ETNK1,0.039567124,0.198914866
5242,5242,ETV2,0.033006785,0.181677695
5253,5253,EVC2,0.038053912,0.195074119
5265,5265,EXD1,0.035897568,0.189466535
5267,5267,EXD3,0.032964443,0.181561128
5274,5274,EXOC3L2,0.039574425,0.198933219
5276,5276,EXOC4,0.036115032,0.190039554
5277,5277,EXOC5,0.03719936,0.192871357
5278,5278,EXOC6,0.03980786,0.199519072
5280,5280,EXOC7,0.037830327,0.194500199
5281,5281,EXOC8,0.037773399,0.194353798
5287,5287,EXOSC4,0.036943346,0.192206519
5310,5310,F11-AS1,0.034744857,0.186399725
5313,5313,F13A1,0.033652636,0.183446547
5314,5314,F13B,0.039382956,0.198451394
5334,5334,FABP3,0.033025209,0.181728394
5335,5335,FABP4,0.038043908,0.195048476
5338,5338,FABP6,0.03334708,0.18261183
5341,5341,FADD,0.036669016,0.191491557
5357,5357,FAM104A,0.038278491,0.195648898
5359,5359,FAM106A,0.032478387,0.180217609
5375,5375,FAM120AOS,0.039636953,0.199090315
5383,5383,FAM131B,0.037365415,0.193301358
5396,5396,FAM138E,0.039557682,0.19889113
5398,5398,FAM13A,0.035470775,0.188336865
5400,5400,FAM13B,0.032473239,0.180203328
5401,5401,FAM13C,0.034981471,0.187033343
5402,5402,FAM149A,0.036055742,0.189883496
5404,5404,FAM151A,0.036362502,0.190689543
5408,5408,FAM156A,0.039398707,0.198491075
5410,5410,FAM157A,0.039196357,0.197980698
5413,5413,FAM161B,0.034332776,0.185291057
5428,5428,FAM170B-AS1,0.032711441,0.180863045
5431,5431,FAM171B,0.038742007,0.196829895
5437,5437,FAM177B,0.038947122,0.197350252
5451,5451,FAM186B,0.037049806,0.192483261
5473,5473,FAM210B,0.038922401,0.19728761
5479,5479,FAM217A,0.039022321,0.197540681
5481,5481,FAM218A,0.032725046,0.180900653
5519,5519,FAM3A,0.036223899,0.190325772
5521,5521,FAM3C,0.034038778,0.184496011
5526,5526,FAM43A,0.038111413,0.195221446
5529,5529,FAM47B,0.033147897,0.182065639
5533,5533,FAM50A,0.038602942,0.196476315
5549,5549,FAM71F1,0.038401626,0.195963329
5553,5553,FAM72C,0.034954662,0.186961659
5574,5574,FAM83H,0.035558937,0.188570775
5575,5575,FAM86B1,0.033726754,0.183648453
5576,5576,FAM86B2,0.036710174,0.191598992
5577,5577,FAM86B3P,0.037626283,0.193974955
5578,5578,FAM86C2P,0.039126497,0.19780419
5581,5581,FAM86FP,0.035954998,0.189618031
5584,5584,FAM87A,0.034670831,0.18620105
5603,5603,FAM99B,0.037270129,0.19305473
5604,5604,FAM9A,0.03751324,0.193683349
5608,5608,FANCA,0.03411417,0.184700216
5614,5614,FANCF,0.03434833,0.185333025
5618,5618,FANCM,0.032593186,0.180535829
5632,5632,FAS-AS1,0.034601866,0.186015768
5649,5649,FBL,0.034483872,0.185698336
5655,5655,FBLN7,0.036708003,0.191593328
5656,5656,FBN1,0.038062218,0.195095407
5662,5662,FBRSL1,0.0369698,0.192275325
5709,5709,FBXO46,0.039616789,0.199039667
5721,5721,FBXW4,0.03353382,0.183122418
5727,5727,FCAMR,0.034865797,0.186723853
5731,5731,FCER2,0.036538198,0.191149675
5759,5759,FDPS,0.037798552,0.194418496
5768,5768,FEN1,0.037305877,0.193147294
5787,5787,FEZF2,0.038610958,0.196496713
5791,5791,FFAR4,0.038435706,0.196050265
5794,5794,FGD1,0.03773371,0.194251666
5800,5800,FGD5P1,0.037971402,0.19486252
5818,5818,FGF21,0.035420901,0.188204413
5832,5832,FGFR1OP2,0.034234424,0.185025468
5834,5834,FGFR3,0.038639698,0.196569831
5835,5835,FGFR4,0.039841698,0.199603852
5838,5838,FGGY,0.036573985,0.191243262
5839,5839,FGL1,0.033842475,0.183963243
5868,5868,FIZ1,0.038045561,0.195052714
5874,5874,FKBP1A,0.036840896,0.191939824
5877,5877,FKBP1B,0.038161443,0.195349539
5882,5882,FKBP6,0.034254664,0.185080157
5883,5883,FKBP7,0.03954495,0.198859121
5891,5891,FLAD1,0.03666787,0.191488564
5908,5908,FLJ33534,0.038987744,0.197453144
5910,5910,FLJ37201,0.035804206,0.189219995
5916,5916,FLJ42393,0.032950649,0.181523137
5923,5923,FLJ46906,0.038028711,0.195009515
5926,5926,FLNC,0.033889609,0.184091307
5942,5942,FMNL1,0.037274524,0.193066113
5972,5972,FNTA,0.036003112,0.18974486
5978,5978,FOLR2,0.035636439,0.188776161
5979,5979,FOLR3,0.037678999,0.19411079
5980,5980,FOS,0.035460952,0.188310786
5999,5999,FOXD4L5,0.034739175,0.186384481
6006,6006,FOXH1,0.038724026,0.196784211
6010,6010,FOXJ1,0.034445345,0.185594573
6023,6023,FOXN3-AS2,0.036453275,0.190927407
6028,6028,FOXO4,0.039080174,0.197687061
6031,6031,FOXP2,0.035082827,0.187304103
6036,6036,FOXR2,0.032557823,0.180437865
6037,6037,FOXRED1,0.035963404,0.189640196
6039,6039,FOXS1,0.033145243,0.182058351
6040,6040,FPGS,0.035717818,0.188991582
6043,6043,FPR1,0.034115395,0.184703532
6046,6046,FRA10AC1,0.033678776,0.183517782
6048,6048,FRAT1,0.038001977,0.194940958
6049,6049,FRAT2,0.038921933,0.197286424
6050,6050,FREM1,0.038176533,0.195388159
6051,6051,FREM2,0.035498623,0.188410782
6063,6063,FRMD6,0.039693891,0.199233257
6070,6070,FRMPD2,0.03698887,0.192324907
6071,6071,FRMPD3,0.038582579,0.196424486
6084,6084,FSCN1,0.038035731,0.195027513
6105,6105,FTLP10,0.037022256,0.192411684
6106,6106,FTMT,0.03439574,0.185460885
6118,6118,FUNDC2P2,0.037423327,0.193451098
6120,6120,FURIN,0.03631933,0.19057631
6124,6124,FUT11,0.039176079,0.197929481
6136,6136,FXR1,0.039339433,0.198341709
6137,6137,FXR2,0.0375822,0.19386129
6138,6138,FXYD1,0.039737788,0.199343392
6140,6140,FXYD3,0.033538057,0.183133985
6142,6142,FXYD5,0.034597738,0.186004671
6143,6143,FXYD6,0.035863775,0.189377334
6144,6144,FXYD6-FXYD2,0.035234007,0.187707236
6147,6147,FYN,0.039102111,0.197742538
6168,6168,GAA,0.03986241,0.199655728
6170,6170,GAB2,0.03616291,0.190165479
6174,6174,GABARAPL1,0.034109987,0.184688892
6178,6178,GABBR2,0.037784195,0.194381571
6187,6187,GABRA5,0.032832394,0.181197112
6189,6189,GABRB1,0.036982452,0.19230822
6200,6200,GABRR2,0.036505174,0.191063273
6201,6201,GABRR3,0.032696913,0.180822879
6211,6211,GAGE12B,0.036269994,0.190446826
6212,6212,GAGE12C,0.032815856,0.181151473
6231,6231,GALM,0.036630922,0.191392064
6234,6234,GALNT10,0.033069999,0.181851585
6236,6236,GALNT12,0.035475533,0.188349497
6238,6238,GALNT14,0.032948221,0.181516447
6240,6240,GALNT16,0.033288296,0.182450805
6256,6256,GALT,0.037396124,0.193380773
6272,6272,GAS2L1P2,0.038375038,0.195895477
6292,6292,GATAD2B,0.033247111,0.182337903
6301,6301,GBGT1,0.038257752,0.195595888
6304,6304,GBP2,0.036808858,0.191856348
6305,6305,GBP3,0.037156551,0.192760346
6317,6317,GCDH,0.035494426,0.188399646
6320,6320,GCGR,0.036879175,0.192039515
6326,6326,GCLM,0.038921345,0.197284933
6338,6338,GCSH,0.035638111,0.18878059
6349,6349,GDF2,0.036918,0.192140574
6362,6362,GDPD4,0.039145372,0.197851895
6364,6364,GDPGP1,0.034534523,0.185834665
6374,6374,GET4,0.037363778,0.193297123
6379,6379,GFM1,0.033457093,0.182912801
6386,6386,GFRA2,0.039435285,0.198583195
6397,6397,GGH,0.03845902,0.196109715
6399,6399,GGNBP1,0.039380142,0.198444304
6403,6403,GGT3P,0.039398275,0.198489986
6409,6409,GGTLC2,0.038439766,0.196060619
6422,6422,GIGYF1,0.036200772,0.190265004
6424,6424,GIMAP1,0.032674532,0.180760979
6446,6446,GJA1,0.039453703,0.198629563
6464,6464,GJD2,0.034275042,0.185135199
6484,6484,GLG1,0.032839037,0.181215445
6493,6493,GLIPR2,0.037499744,0.193648507
6494,6494,GLIS1,0.038086027,0.195156417
6501,6501,GLOD5,0.035473024,0.188342838
6513,6513,GLS,0.036164203,0.190168881
6518,6518,GLT8D2,0.037914888,0.194717457
6524,6524,GLUL,0.03961819,0.199043186
6525,6525,GLYAT,0.033406772,0.182775194
6532,6532,GM2A,0.037567493,0.193823355
6548,6548,GNA11,0.038164119,0.19535639
6550,6550,GNA13,0.033164217,0.182110453
6576,6576,GNG13,0.036550806,0.19118265
6584,6584,GNGT2,0.033959828,0.184281924
6585,6585,GNL1,0.035146283,0.187473418
6588,6588,GNL3L,0.037352329,0.193267505
6592,6592,GNPDA1,0.0345292,0.185820343
6612,6612,GOLGA6A,0.034513235,0.18577738
6616,6616,GOLGA6L1,0.03769291,0.19414662
6621,6621,GOLGA6L5P,0.037262642,0.193035339
6623,6623,GOLGA6L9,0.03425253,0.18507439
6626,6626,GOLGA8A,0.036311378,0.190555446
6639,6639,GOLGA8R,0.036037357,0.189835078
6643,6643,GOLIM4,0.035912989,0.189507226
6654,6654,GOSR1,0.037869798,0.194601639
6673,6673,GPATCH2,0.03965043,0.199124157
6674,6674,GPATCH2L,0.033803494,0.183857266
6681,6681,GPC1,0.032586595,0.180517575
6691,6691,GPCPD1,0.03985448,0.199635869
6693,6693,GPD1L,0.037450748,0.193521958
6698,6698,GPHN,0.03680864,0.19185578
6701,6701,GPKOW,0.033009011,0.181683822
6720,6720,GPR139,0.035181805,0.187568134
6729,6729,GPR151,0.036241278,0.190371422
6732,6732,GPR155,0.03609722,0.189992684
6740,6740,GPR17,0.037438474,0.193490244
6742,6742,GPR173,0.035569463,0.188598682
6746,6746,GPR18,0.03991644,0.19979099
6772,6772,GPR61,0.03776953,0.194343844
6776,6776,GPR68,0.033053402,0.181805947
6778,6778,GPR75-ASB3,0.034588196,0.185979019
6788,6788,GPRASP1,0.036248648,0.190390778
6793,6793,GPRC5D,0.03861904,0.196517277
6797,6797,GPRIN3,0.039390863,0.198471315
6798,6798,GPS1,0.038728816,0.196796382
6799,6799,GPS2,0.036502387,0.191055979
6800,6800,GPSM1,0.034317915,0.185250951
6813,6813,GRAMD1A,0.03940982,0.198519068
6819,6819,GRAPL,0.037338926,0.19323283
6827,6827,GREM2,0.038649061,0.196593646
6841,6841,GRIK1,0.033573523,0.183230792
6844,6844,GRIK2,0.034009409,0.184416402
6846,6846,GRIK4,0.035382783,0.188103118
6852,6852,GRIN2D,0.039199544,0.197988747
6858,6858,GRIPAP1,0.034587172,0.185976268
6863,6863,GRK7,0.035471412,0.188338556
6871,6871,GRM7,0.033639002,0.183409383
6873,6873,GRN,0.035951788,0.189609568
6875,6875,GRPEL1,0.032903727,0.181393844
6880,6880,GRTP1-AS1,0.036807732,0.191853412
6887,6887,GSAP,0.036358729,0.19067965
6894,6894,GSE1,0.038196538,0.195439346
6895,6895,GSG1,0.03548035,0.188362285
6902,6902,GSPT1,0.035589827,0.188652662
6907,6907,GSTA2,0.036787078,0.191799578
6911,6911,GSTA7P,0.03293507,0.181480221
6922,6922,GSTP1,0.039094581,0.197723496
6925,6925,GSTT2B,0.037915785,0.19471976
6942,6942,GTF2H2C,0.032726726,0.180905296
6949,6949,GTF2IRD1,0.032679824,0.180775617
6957,6957,GTF3C3,0.039462232,0.198651032
6970,6970,GTSF1,0.03893215,0.197312317
6974,6974,GUCA1C,0.039289054,0.198214668
6983,6983,GUCY2F,0.034665278,0.186186138
6984,6984,GUCY2GP,0.039062279,0.197641795
6993,6993,GUSBP3,0.037958997,0.194830688
6996,6996,GVINP1,0.032753028,0.180977976
6998,6998,GXYLT2,0.036875058,0.192028796
7000,7000,GYG2,0.033632325,0.183391181
7023,7023,HADHB,0.038466445,0.196128643
7024,7024,HAGH,0.032834578,0.181203139
7030,7030,HAND2,0.036715629,0.191613228
7033,7033,HAO2,0.037806319,0.194438471
7037,7037,HAPLN2,0.037343238,0.193243985
7043,7043,HARS2,0.038838629,0.197075187
7045,7045,HAS2,0.039016662,0.197526359
7051,7051,HAUS3,0.033371349,0.182678266
7055,7055,HAUS7,0.039590022,0.198972416
7082,7082,HCFC1R1,0.038691477,0.196701492
7083,7083,HCFC2,0.035805198,0.189222615
7084,7084,HCG11,0.036322256,0.190583987
7085,7085,HCG14,0.036378867,0.190732449
7089,7089,HCG23,0.037748478,0.194289676
7097,7097,HCLS1,0.039340533,0.198344482
7098,7098,HCN1,0.039234959,0.198078163
7104,7104,HCRTR1,0.036046589,0.189859393
7106,7106,HCST,0.033315687,0.182525853
7109,7109,HDAC11,0.032704989,0.180845207
7115,7115,HDAC7,0.036829981,0.191911389
7137,7137,HECTD1,0.038139214,0.195292636
7142,7142,HECW2,0.037622443,0.193965056
7145,7145,HELB,0.032604272,0.18056653
7153,7153,HENMT1,0.035646263,0.188802179
7157,7157,HEPHL1,0.03523543,0.187711027
7175,7175,HES3,0.036472708,0.190978291
7176,7176,HES4,0.039582324,0.19895307
7179,7179,HES7,0.039795505,0.199488107
7181,7181,HEXA,0.038163396,0.195354539
7185,7185,HEXIM2,0.033911453,0.184150625
7186,7186,HEY1,0.034503603,0.185751456
7189,7189,HFE,0.037404769,0.193403125
7190,7190,HFM1,0.039314266,0.198278254
7194,7194,HGFAC,0.034373576,0.185401121
7197,7197,HHAT,0.033932623,0.184208097
7198,7198,HHATL,0.037443913,0.193504298
7202,7202,HHIPL1,0.036945092,0.192211061
7204,7204,HHLA1,0.036925616,0.192160391
7209,7209,HIC1,0.03670334,0.191581159
7210,7210,HIC2,0.034417796,0.185520338
7221,7221,HIGD2B,0.033470988,0.182950779
7224,7224,HINT1,0.036186345,0.190227089
7226,7226,HINT3,0.03378051,0.18379475
7228,7228,HIP1R,0.038250462,0.195577252
7230,7230,HIPK1-AS1,0.033930067,0.18420116
7235,7235,HIRIP3,0.039491791,0.198725416
7236,7236,HIVEP1,0.039633411,0.199081418
7238,7238,HIVEP3,0.035480111,0.188361651
7257,7257,HLA-DQB2,0.034447515,0.185600418
7267,7267,HLA-G,0.03243544,0.180098418
7271,7271,HLCS,0.034556005,0.185892456
7285,7285,HMG20B,0.033987464,0.184356892
7288,7288,HMGA2,0.033181173,0.182157002
7291,7291,HMGB3,0.0347151,0.186319887
7292,7292,HMGB3P1,0.033635805,0.183400668
7298,7298,HMGCS2,0.037582329,0.193861624
7338,7338,HNRNPF,0.039420864,0.19854688
7345,7345,HNRNPLL,0.037106576,0.192630673
7373,7373,HOXA13,0.039031506,0.197563929
7375,7375,HOXA3,0.032652645,0.180700429
7377,7377,HOXA5,0.038768313,0.196896705
7380,7380,HOXA9,0.039619227,0.199045792
7388,7388,HOXB5,0.039382891,0.19845123
7400,7400,HOXC13-AS,0.033748015,0.183706329
7412,7412,HOXD3,0.037670646,0.194089273
7413,7413,HOXD4,0.032703033,0.1808398
7422,7422,HPD,0.036008386,0.189758757
7426,7426,HPN,0.033817503,0.183895359
7435,7435,HPSE,0.03888483,0.197192367
7439,7439,HR,0.034458616,0.18563032
7440,7440,HRAS,0.03485323,0.186690198
7441,7441,HRC,0.038213601,0.195482993
7445,7445,HRH2,0.035875722,0.189408874
7463,7463,HS6ST3,0.033854704,0.183996478
7467,7467,HSD11B1,0.038647694,0.196590167
7476,7476,HSD17B2,0.035775547,0.189144249
7477,7477,HSD17B3,0.039379381,0.198442388
7485,7485,HSD3B7,0.038076082,0.195130935
7487,7487,HSD52,0.037933831,0.194766092
7503,7503,HSP90AB4P,0.037314554,0.193169754
7505,7505,HSP90B2P,0.038532323,0.196296518
7507,7507,HSPA12B,0.034285024,0.185162155
7521,7521,HSPB1,0.033696875,0.183567087
7530,7530,HSPBAP1,0.03482374,0.186611201
7546,7546,HTR1F,0.039554295,0.198882617
7547,7547,HTR2A,0.039511837,0.198775845
7554,7554,HTR3D,0.033002725,0.181666521
7555,7555,HTR3E,0.038386012,0.195923485
7563,7563,HTRA3,0.034155975,0.184813352
7566,7566,HTT-AS,0.034546078,0.185865752
7568,7568,HUNK,0.036288292,0.190494861
7591,7591,ICA1,0.038064404,0.195101009
7595,7595,ICAM3,0.03512147,0.187407231
7596,7596,ICAM4,0.033778794,0.183790083
7597,7597,ICAM5,0.038808778,0.196999437
7599,7599,ICOS,0.035268301,0.187798564
7605,7605,IDE,0.038854856,0.197116352
7629,7629,IFI27L1,0.034414736,0.185512091
7652,7652,IFNA16,0.034692595,0.186259483
7660,7660,IFNA7,0.035597776,0.188673729
7667,7667,IFNG-AS1,0.036254512,0.190406176
7672,7672,IFNL2,0.038409359,0.195983058
7677,7677,IFRD1,0.035501931,0.188419562
7698,7698,IGF1R,0.035175007,0.187550013
7701,7701,IGF2BP1,0.034601287,0.186014213
7718,7718,IGFL4,0.033769395,0.183764509
7719,7719,IGFLR1,0.03499566,0.187071269
7733,7733,IGSF23,0.034326223,0.185273372
7738,7738,IGSF9,0.032703386,0.180840776
7740,7740,IHH,0.035156744,0.187501317
7743,7743,IKBKB,0.034809258,0.186572392
7770,7770,IL17D,0.038568646,0.196389018
7773,7773,IL17RB,0.034530364,0.185823476
7781,7781,IL18RAP,0.034013136,0.184426505
7800,7800,IL21R,0.038900486,0.197232062
7808,7808,IL25,0.038409052,0.195982276
7817,7817,IL31RA,0.033585082,0.183262331
7829,7829,IL4R,0.033974026,0.184320443
7839,7839,ILDR1,0.038707308,0.196741728
7844,7844,ILKAP,0.036938587,0.19219414
7846,7846,IMMP1L,0.035775547,0.189144249
7855,7855,IMPDH2,0.037649264,0.194034182
7858,7858,INA,0.039231426,0.198069246
7877,7877,INMT,0.032909821,0.181410642
7901,7901,INSL4,0.03463529,0.186105589
7906,7906,INSR,0.035041169,0.187192865
7907,7907,INSRR,0.032595437,0.180542065
7910,7910,INTS12,0.039260257,0.198142013
7936,7936,IPO9-AS1,0.032945025,0.181507643
7938,7938,IPPK,0.039793152,0.19948221
7951,7951,IQCG,0.038573345,0.196400981
7952,7952,IQCH,0.034347307,0.185330264
7956,7956,IQCK,0.037677795,0.19410769
7958,7958,IQGAP2,0.036839261,0.191935564
7961,7961,IQSEC2,0.034133208,0.184751748
7963,7963,IQUB,0.035387071,0.188114515
7969,7969,IREB2,0.036625875,0.191378878
7976,7976,IRF4,0.03591215,0.189505014
7977,7977,IRF5,0.038245917,0.195565633
7984,7984,IRGQ,0.036531999,0.191133459
7987,7987,IRS4,0.038810382,0.197003509
8001,8001,ISL2,0.035982521,0.189690593
8002,8002,ISLR,0.038590404,0.196444404
8012,8012,ISY1-RAB43,0.033695561,0.183563506
8022,8022,ITGA3,0.034529872,0.185822152
