,Unnamed: 0,Gene,variance,SD
4440,4440,DMRT1,0.029755865,0.172498883
4444,4444,DMRTA2,0.034626051,0.186080765
4448,4448,DMRTC2,0.029029,0.17037899
4450,4450,DMTN,0.048253647,0.219667128
4452,4452,DMXL1,0.033709543,0.183601589
4453,4453,DMXL2,0.03773783,0.194262271
4458,4458,DNAH1,0.027004154,0.164329406
4462,4462,DNAH14,0.033780872,0.183795736
4466,4466,DNAH3,0.043990106,0.209738184
4468,4468,DNAH6,0.033621385,0.183361352
4469,4469,DNAH7,0.030578313,0.174866558
4477,4477,DNAJA3,0.040774956,0.201928097
4480,4480,DNAJB11,0.041675877,0.204146704
4483,4483,DNAJB14,0.038348296,0.195827209
4484,4484,DNAJB2,0.041894529,0.204681531
4485,4485,DNAJB3,0.029015108,0.170338215
4488,4488,DNAJB6,0.044916778,0.211935787
4490,4490,DNAJB8,0.046626852,0.215932517
4498,4498,DNAJC14,0.042541626,0.206256215
4499,4499,DNAJC15,0.025624821,0.160077546
4500,4500,DNAJC16,0.044985546,0.212097963
4503,4503,DNAJC19,0.041077535,0.202675936
4505,4505,DNAJC21,0.042275469,0.205609993
4513,4513,DNAJC3,0.047660353,0.218312511
4515,4515,DNAJC4,0.048381931,0.21995893
4519,4519,DNAJC6,0.043204082,0.207855917
4520,4520,DNAJC7,0.030358,0.174235474
4525,4525,DNAL4,0.040592421,0.201475609
4526,4526,DNALI1,0.046423768,0.215461756
4528,4528,DNASE1L1,0.025956219,0.161109338
4529,4529,DNASE1L2,0.047009291,0.21681626
4531,4531,DNASE2,0.04689647,0.216555927
4532,4532,DNASE2B,0.044640114,0.211282071
4535,4535,DNHD1,0.032989137,0.181629118
4538,4538,DNM1L,0.036955384,0.192237832
4539,4539,DNM1P35,0.033703371,0.18358478
4540,4540,DNM1P41,0.032575271,0.180486208
4542,4542,DNM2,0.045259591,0.212743016
4547,4547,DNMT1,0.035615375,0.188720363
4548,4548,DNMT3A,0.046426581,0.215468283
4550,4550,DNMT3L,0.036742101,0.191682291
4557,4557,DOC2B,0.044144197,0.210105204
4558,4558,DOC2GP,0.02995947,0.173088042
4560,4560,DOCK10,0.048291138,0.219752446
4561,4561,DOCK11,0.033894982,0.184105898
4562,4562,DOCK2,0.040437313,0.20109031
4563,4563,DOCK3,0.037418603,0.193438886
4565,4565,DOCK4-AS1,0.035052899,0.187224195
4566,4566,DOCK5,0.038176653,0.195388467
4568,4568,DOCK7,0.048192549,0.219528013
4569,4569,DOCK8,0.037790315,0.194397313
4571,4571,DOCK9-AS1,0.038685607,0.196686571
4572,4572,DOHH,0.039191146,0.197967537
4573,4573,DOK1,0.034609655,0.186036704
4575,4575,DOK3,0.027515788,0.165878836
4577,4577,DOK5,0.037512687,0.193681923
4578,4578,DOK6,0.042788921,0.206854831
4581,4581,DOLPP1,0.027667934,0.166336808
4588,4588,DPEP3,0.04549507,0.213295733
4589,4589,DPF1,0.03507494,0.187283048
4594,4594,DPH3,0.031879167,0.178547379
4595,4595,DPH5,0.041588415,0.203932378
4599,4599,DPM2,0.044906563,0.211911687
4600,4600,DPM3,0.041787742,0.204420502
4601,4601,DPP10,0.042035623,0.205025909
4602,4602,DPP10-AS1,0.042290067,0.205645488
4603,4603,DPP3,0.0339163,0.184163786
4606,4606,DPP7,0.034955871,0.186964892
4608,4608,DPP9,0.037005489,0.192368108
4611,4611,DPPA3,0.048232199,0.219618304
4615,4615,DPRXP4,0.040960111,0.202386044
4616,4616,DPT,0.029645038,0.172177344
4617,4617,DPY19L1,0.027768048,0.166637474
4618,4618,DPY19L1P1,0.037603009,0.193914953
4619,4619,DPY19L2,0.039455931,0.19863517
4620,4620,DPY19L2P1,0.044833382,0.211738947
4622,4622,DPY19L2P3,0.046734572,0.216181803
4624,4624,DPY19L3,0.035166866,0.187528308
4628,4628,DPYD-AS1,0.027245417,0.165061859
4629,4629,DPYD-AS2,0.039587735,0.198966668
4634,4634,DPYSL5,0.035710591,0.188972462
4636,4636,DR1,0.036246494,0.190385121
4637,4637,DRAM1,0.026750275,0.163555112
4641,4641,DRC1,0.034517259,0.18578821
4642,4642,DRD1,0.046859736,0.216471098
4643,4643,DRD2,0.03985219,0.199630134
4644,4644,DRD3,0.035791249,0.189185753
4646,4646,DRD5,0.036567655,0.19122671
4650,4650,DRGX,0.030769466,0.175412274
4655,4655,DSC2,0.036766215,0.191745183
4657,4657,DSCAM,0.02575715,0.160490342
4658,4658,DSCAM-AS1,0.034335647,0.185298806
4660,4660,DSCAML1,0.046252125,0.215063072
4661,4661,DSCC1,0.036568824,0.191229767
4662,4662,DSCR10,0.042303092,0.205677154
4663,4663,DSCR4,0.043415393,0.208363607
4665,4665,DSCR9,0.028952742,0.170155051
4669,4669,DSG2,0.045324805,0.21289623
4670,4670,DSG3,0.047912251,0.218888673
4671,4671,DSG4,0.040096551,0.200241233
4672,4672,DSN1,0.039887172,0.199717731
4673,4673,DSP,0.030094723,0.173478307
4674,4674,DSPP,0.034996761,0.187074212
4675,4675,DST,0.027293519,0.165207504
4676,4676,DSTN,0.027147294,0.164764359
4677,4677,DSTNP2,0.036292304,0.190505392
4678,4678,DSTYK,0.03967183,0.199177886
4683,4683,DTNA,0.032655038,0.180707049
4686,4686,DTWD1,0.031290774,0.176891983
4687,4687,DTWD2,0.038552689,0.196348387
4688,4688,DTX1,0.039655127,0.19913595
4690,4690,DTX2P1-UPK3BP1-PMS2P11,0.029275956,0.171102181
4692,4692,DTX3L,0.032192109,0.179421597
4695,4695,DUOX1,0.043410326,0.208351449
4702,4702,DUS4L,0.041915571,0.204732926
4704,4704,DUSP10,0.045622359,0.213593912
4710,4710,DUSP16,0.042592947,0.206380587
4712,4712,DUSP19,0.032298626,0.179718185
4713,4713,DUSP2,0.035439367,0.188253464
4718,4718,DUSP28,0.037602759,0.193914307
4728,4728,DUX4,0.043767911,0.209207817
4732,4732,DVL2,0.030019742,0.173262062
4738,4738,DYNAP,0.028380879,0.168466253
4749,4749,DYNLRB2,0.03362344,0.183366955
4756,4756,DYRK4,0.030309588,0.174096489
4758,4758,DYTN,0.03989075,0.199726689
4759,4759,DZANK1,0.033696074,0.183564903
4760,4760,DZIP1,0.043987484,0.209731935
4765,4765,E2F3,0.040720882,0.201794158
4767,4767,E2F5,0.02583125,0.16072103
4773,4773,EAF2,0.04104819,0.20260353
4774,4774,EAPP,0.035300257,0.187883627
4779,4779,EBF3,0.033205021,0.18222245
4782,4782,EBLN1,0.043506577,0.208582302
4784,4784,EBNA1BP2,0.036146918,0.190123427
4787,4787,ECD,0.029049412,0.170438881
4790,4790,ECEL1,0.036525825,0.191117306
4791,4791,ECEL1P2,0.033377126,0.182694076
4793,4793,ECHDC1,0.040943601,0.202345252
4794,4794,ECHDC2,0.031397724,0.177194031
4800,4800,ECM2,0.026727595,0.163485765
4804,4804,ECT2L,0.026226283,0.161945309
4805,4805,EDA,0.033822657,0.183909371
4814,4814,EDEM2,0.042798502,0.206877988
4819,4819,EDN2,0.034899041,0.186812851
4820,4820,EDN3,0.045192422,0.212585094
4823,4823,EDNRB-AS1,0.032703466,0.180840995
4826,4826,EED,0.039855265,0.199637834
4829,4829,EEF1B2,0.041209018,0.203000043
4830,4830,EEF1D,0.031840615,0.178439386
4832,4832,EEF1E1,0.042922748,0.207178059
4841,4841,EFCAB11,0.042257571,0.205566464
4848,4848,EFCAB5,0.026725343,0.163478875
4851,4851,EFCAB7,0.035308888,0.187906594
4852,4852,EFCAB9,0.040183046,0.200457093
4853,4853,EFCC1,0.030141649,0.173613504
4859,4859,EFHD1,0.029518894,0.171810635
4864,4864,EFNA4,0.044716068,0.211461741
4865,4865,EFNA5,0.033531322,0.183115598
4866,4866,EFNB1,0.034327465,0.185276725
4872,4872,EFTUD2,0.046913684,0.21659567
4878,4878,EGFLAM,0.037680545,0.194114773
4882,4882,EGFR-AS1,0.043421802,0.208378986
4885,4885,EGLN3,0.042502518,0.206161389
4890,4890,EGR4,0.0297383,0.172447964
4892,4892,EHBP1L1,0.04537917,0.213023871
4893,4893,EHD1,0.038585229,0.196431233
4896,4896,EHD4,0.040281073,0.200701453
4901,4901,EHMT2,0.027250999,0.165078767
4903,4903,EID1,0.038358501,0.195853265
4904,4904,EID2,0.028819577,0.169763296
4905,4905,EID2B,0.04393957,0.209617676
4907,4907,EIF1,0.040936252,0.202327092
4911,4911,EIF1AY,0.04773113,0.218474552
4912,4912,EIF1B,0.034105878,0.184677767
4913,4913,EIF1B-AS1,0.046042029,0.214574065
4914,4914,EIF2A,0.038239145,0.19554832
4915,4915,EIF2AK1,0.02975018,0.172482404
4917,4917,EIF2AK3,0.044572851,0.211122835
4921,4921,EIF2B3,0.034745672,0.186401911
4922,4922,EIF2B4,0.038835365,0.197066905
4924,4924,EIF2D,0.046993079,0.216778871
4925,4925,EIF2S1,0.03253857,0.180384505
4931,4931,EIF3CL,0.032383328,0.179953683
4932,4932,EIF3D,0.029030223,0.170382577
4933,4933,EIF3E,0.038570712,0.196394277
4934,4934,EIF3F,0.038837449,0.197072193
4935,4935,EIF3G,0.033592738,0.183283217
4937,4937,EIF3I,0.036946317,0.192214247
4946,4946,EIF4B,0.032914824,0.18142443
4948,4948,EIF4E1B,0.044311262,0.210502405
4949,4949,EIF4E2,0.037208869,0.192896006
4950,4950,EIF4E3,0.044660515,0.211330346
4955,4955,EIF4G1,0.034899221,0.186813333
4957,4957,EIF4G3,0.026050539,0.161401795
4961,4961,EIF5A2,0.031435589,0.177300842
4964,4964,EIF6,0.027054224,0.164481682
4981,4981,ELK1,0.031297189,0.176910116
4982,4982,ELK2AP,0.032828086,0.181185225
4983,4983,ELK3,0.029919007,0.172971115
4988,4988,ELMO1,0.028769366,0.169615348
4989,4989,ELMO1-AS1,0.028700209,0.169411361
4992,4992,ELMOD1,0.037950814,0.194809686
4993,4993,ELMOD2,0.03386076,0.184012935
4994,4994,ELMOD3,0.039393867,0.198478882
4995,4995,ELN,0.044007723,0.209780177
4997,4997,ELOVL1,0.037444106,0.193504797
5000,5000,ELOVL3,0.036275402,0.190461024
5001,5001,ELOVL4,0.035581585,0.188630816
5003,5003,ELOVL6,0.039529587,0.19882049
5006,5006,ELP3,0.047740017,0.21849489
5007,5007,ELP4,0.03551205,0.188446411
5008,5008,ELP5,0.044556857,0.211084952
5012,5012,EMBP1,0.045884517,0.214206715
5014,5014,EMC10,0.02842675,0.168602342
5015,5015,EMC2,0.04054243,0.201351508
5019,5019,EMC6,0.045511221,0.213333591
5020,5020,EMC7,0.046824911,0.216390643
5025,5025,EME1,0.038459841,0.196111807
5026,5026,EME2,0.030593457,0.174909853
5028,5028,EMID1,0.033873814,0.184048402
5029,5029,EMILIN1,0.026580544,0.163035406
5030,5030,EMILIN2,0.041696228,0.204196541
5032,5032,EML1,0.033378919,0.182698986
5033,5033,EML2,0.029984021,0.173158946
5035,5035,EML4,0.040560759,0.201397017
5038,5038,EMP1,0.02666838,0.163304564
5039,5039,EMP2,0.026530898,0.16288308
5043,5043,EMX2OS,0.047623012,0.218226975
5044,5044,EN1,0.041276065,0.203165118
5046,5046,ENAH,0.032160356,0.179333087
5048,5048,ENC1,0.044504257,0.210960322
5049,5049,ENDOD1,0.039819593,0.199548473
5050,5050,ENDOG,0.040518223,0.201291388
5053,5053,ENG,0.031435575,0.177300804
5057,5057,ENKUR,0.029136627,0.170694543
5060,5060,ENO2,0.028553632,0.168978199
5064,5064,ENOSF1,0.032647734,0.180686839
5065,5065,ENOX1,0.045597668,0.213536105
5066,5066,ENOX1-AS2,0.025846502,0.160768474
5067,5067,ENOX2,0.037724374,0.194227636
5070,5070,ENPP2,0.042926168,0.207186311
5072,5072,ENPP4,0.037310508,0.193159282
5073,5073,ENPP5,0.035732318,0.189029939
5076,5076,ENSA,0.0326757,0.180764211
5077,5077,ENTHD1,0.034443143,0.18558864
5081,5081,ENTPD3,0.04376101,0.209191324
5084,5084,ENTPD5,0.035242947,0.18773105
5099,5099,EPB41L4A,0.040780284,0.201941287
5100,5100,EPB41L4A-AS1,0.043199396,0.207844644
5101,5101,EPB41L4B,0.03244857,0.180134867
5102,5102,EPB41L5,0.037351204,0.193264597
5104,5104,EPC1,0.028188489,0.167894279
5108,5108,EPG5,0.026609394,0.163123861
5109,5109,EPGN,0.031237982,0.1767427
5110,5110,EPHA1,0.043781637,0.20924062
5111,5111,EPHA1-AS1,0.028517871,0.16887235
5113,5113,EPHA2,0.038747769,0.196844531
5114,5114,EPHA3,0.031511763,0.177515528
5115,5115,EPHA4,0.03476833,0.186462678
5116,5116,EPHA5,0.043146521,0.207717407
5119,5119,EPHA7,0.044882916,0.211855885
5121,5121,EPHB1,0.027427164,0.165611484
5122,5122,EPHB2,0.039414006,0.19852961
5124,5124,EPHB4,0.037897699,0.194673315
5125,5125,EPHB6,0.032533349,0.180370035
5126,5126,EPHX1,0.030485706,0.174601565
5128,5128,EPHX3,0.03067511,0.175143114
5134,5134,EPN2-AS1,0.025889005,0.160900606
5142,5142,EPS15,0.033090102,0.18190685
5146,5146,EPS8L2,0.036928761,0.192168576
5148,5148,EPSTI1,0.030827334,0.175577145
5149,5149,EPX,0.036342214,0.190636339
5150,5150,EPYC,0.032062658,0.179060487
5153,5153,ERAP1,0.036651691,0.191446315
5156,5156,ERBB2,0.029935394,0.173018478
5167,5167,ERCC6,0.03015548,0.173653331
5169,5169,ERCC6L2,0.031589054,0.177733097
5174,5174,ERGIC1,0.035171965,0.187541902
5175,5175,ERGIC2,0.042562241,0.206306182
5182,5182,ERICH1,0.047119923,0.217071239
5183,5183,ERICH2,0.040140022,0.200349748
5184,5184,ERICH3,0.045685713,0.213742164
5186,5186,ERICH5,0.040875024,0.202175724
5189,5189,ERLEC1,0.032273626,0.179648617
5191,5191,ERLIN2,0.028087875,0.167594376
5196,5196,ERN1,0.029350851,0.1713209
5197,5197,ERN2,0.031322035,0.176980325
5199,5199,ERP29,0.047811004,0.218657274
5200,5200,ERP44,0.040558881,0.201392356
5205,5205,ERVMER34-1,0.028176403,0.167858282
5209,5209,ESCO1,0.037460699,0.193547666
5211,5211,ESD,0.030562667,0.174821815
5214,5214,ESPL1,0.03578513,0.189169581
5215,5215,ESPN,0.039460916,0.198647718
5224,5224,ESRRB,0.035768332,0.189125175
5225,5225,ESRRG,0.046684058,0.216064939
5227,5227,ESYT1,0.037272987,0.193062134
5236,5236,ETNK1,0.039567124,0.198914866
5242,5242,ETV2,0.033006785,0.181677695
5243,5243,ETV3,0.028490347,0.168790837
5247,5247,ETV6,0.045817273,0.214049697
5253,5253,EVC2,0.038053912,0.195074119
5256,5256,EVI5,0.044782167,0.211617974
5259,5259,EVPL,0.043881503,0.209479124
5265,5265,EXD1,0.035897568,0.189466535
5266,5266,EXD2,0.048326428,0.219832728
5267,5267,EXD3,0.032964443,0.181561128
5268,5268,EXO1,0.032028073,0.178963886
5274,5274,EXOC3L2,0.039574425,0.198933219
5275,5275,EXOC3L4,0.042405077,0.20592493
5276,5276,EXOC4,0.036115032,0.190039554
5277,5277,EXOC5,0.03719936,0.192871357
5278,5278,EXOC6,0.03980786,0.199519072
5279,5279,EXOC6B,0.026907291,0.164034421
5280,5280,EXOC7,0.037830327,0.194500199
5281,5281,EXOC8,0.037773399,0.194353798
5286,5286,EXOSC3,0.026816931,0.16375876
5287,5287,EXOSC4,0.036943346,0.192206519
5288,5288,EXOSC5,0.025692028,0.160287328
5294,5294,EXT1,0.045984834,0.214440748
5296,5296,EXTL1,0.041554251,0.203848597
5297,5297,EXTL2,0.044548097,0.211064202
5298,5298,EXTL3,0.046074101,0.214648786
5300,5300,EYA2,0.047970429,0.219021526
5306,5306,EZR,0.045240043,0.21269707
5310,5310,F11-AS1,0.034744857,0.186399725
5311,5311,F11R,0.047380371,0.217670327
5313,5313,F13A1,0.033652636,0.183446547
5314,5314,F13B,0.039382956,0.198451394
5316,5316,F2R,0.028356111,0.168392729
5319,5319,F2RL3,0.032006808,0.178904467
5322,5322,F7,0.040465476,0.201160324
5323,5323,F8,0.02932379,0.171241906
5324,5324,F8A1,0.041827863,0.204518614
5325,5325,F8A2,0.028360887,0.16840691
5327,5327,F9,0.031902101,0.178611593
5330,5330,FAAH2,0.047339235,0.217575815
5331,5331,FABP1,0.025795966,0.160611228
5333,5333,FABP2,0.029713469,0.172375951
5334,5334,FABP3,0.033025209,0.181728394
5335,5335,FABP4,0.038043908,0.195048476
5338,5338,FABP6,0.03334708,0.18261183
5339,5339,FABP7,0.025689651,0.160279914
5341,5341,FADD,0.036669016,0.191491557
5344,5344,FADS3,0.046644754,0.215973967
5357,5357,FAM104A,0.038278491,0.195648898
5358,5358,FAM104B,0.040235933,0.200588965
5359,5359,FAM106A,0.032478387,0.180217609
5361,5361,FAM107B,0.02763503,0.16623787
5362,5362,FAM110A,0.030779772,0.175441649
5367,5367,FAM111B,0.027824597,0.166807065
5373,5373,FAM118B,0.031132962,0.176445352
5374,5374,FAM120A,0.031438987,0.177310427
5375,5375,FAM120AOS,0.039636953,0.199090315
5376,5376,FAM120B,0.031364726,0.177100893
5383,5383,FAM131B,0.037365415,0.193301358
5388,5388,FAM133DP,0.041301711,0.203228223
5391,5391,FAM136A,0.027217855,0.164978347
5395,5395,FAM138D,0.048282105,0.219731893
5396,5396,FAM138E,0.039557682,0.19889113
5397,5397,FAM138F,0.040667629,0.201662165
5398,5398,FAM13A,0.035470775,0.188336865
5399,5399,FAM13A-AS1,0.02596979,0.16115145
5400,5400,FAM13B,0.032473239,0.180203328
5401,5401,FAM13C,0.034981471,0.187033343
5402,5402,FAM149A,0.036055742,0.189883496
5404,5404,FAM151A,0.036362502,0.190689543
5405,5405,FAM151B,0.032335907,0.179821875
5408,5408,FAM156A,0.039398707,0.198491075
5409,5409,FAM156B,0.032090633,0.179138587
5410,5410,FAM157A,0.039196357,0.197980698
5412,5412,FAM161A,0.043374468,0.208265378
5413,5413,FAM161B,0.034332776,0.185291057
5415,5415,FAM162B,0.044531227,0.211024234
5417,5417,FAM163B,0.032082957,0.179117159
5422,5422,FAM168A,0.041606208,0.203975999
5427,5427,FAM170B,0.043529016,0.208636084
5428,5428,FAM170B-AS1,0.032711441,0.180863045
5429,5429,FAM171A1,0.030594162,0.174911868
5431,5431,FAM171B,0.038742007,0.196829895
5436,5436,FAM177A1,0.031128662,0.176433165
5437,5437,FAM177B,0.038947122,0.197350252
5438,5438,FAM178B,0.03134205,0.17703686
5441,5441,FAM181A,0.027809753,0.166762566
5444,5444,FAM182A,0.029248007,0.171020488
5446,5446,FAM183A,0.029083515,0.170538896
5447,5447,FAM184A,0.02681578,0.163755245
5449,5449,FAM185A,0.030225016,0.173853432
5451,5451,FAM186B,0.037049806,0.192483261
5453,5453,FAM189A1,0.028404293,0.168535732
5457,5457,FAM193B,0.029459677,0.171638215
5458,5458,FAM197Y2,0.028861729,0.169887402
5461,5461,FAM200A,0.043356466,0.208222154
5463,5463,FAM201A,0.045664551,0.213692655
5465,5465,FAM205A,0.028228835,0.168014389
5466,5466,FAM207A,0.04589095,0.214221732
5468,5468,FAM209B,0.028861519,0.169886782
5469,5469,FAM20A,0.040159757,0.200398994
5473,5473,FAM210B,0.038922401,0.19728761
5479,5479,FAM217A,0.039022321,0.197540681
5480,5480,FAM217B,0.031847448,0.178458533
5481,5481,FAM218A,0.032725046,0.180900653
5484,5484,FAM21EP,0.045868235,0.214168707
5485,5485,FAM220A,0.026269543,0.162078816
5492,5492,FAM223B,0.040284054,0.200708879
5493,5493,FAM224A,0.042784522,0.206844198
5501,5501,FAM228A,0.043562325,0.208715895
5503,5503,FAM229A,0.040122235,0.200305355
5506,5506,FAM230C,0.042374549,0.205850793
5509,5509,FAM24B-CUZD1,0.031759049,0.178210688
5510,5510,FAM25A,0.045647072,0.213651754
5513,5513,FAM25G,0.041110551,0.20275737
5514,5514,FAM27B,0.029961832,0.173094863
5517,5517,FAM27E3,0.047532824,0.218020237
5518,5518,FAM32A,0.02951718,0.171805646
5519,5519,FAM3A,0.036223899,0.190325772
5520,5520,FAM3B,0.030098452,0.173489055
5521,5521,FAM3C,0.034038778,0.184496011
5522,5522,FAM3D,0.028488729,0.168786047
5523,5523,FAM41AY1,0.030159026,0.173663541
5524,5524,FAM41AY2,0.04166553,0.204121361
5525,5525,FAM41C,0.026282571,0.162119004
5526,5526,FAM43A,0.038111413,0.195221446
5529,5529,FAM47B,0.033147897,0.182065639
5530,5530,FAM47C,0.046483062,0.21559931
5533,5533,FAM50A,0.038602942,0.196476315
5534,5534,FAM50B,0.047863433,0.218777131
5537,5537,FAM53C,0.030568198,0.174837634
5538,5538,FAM66A,0.04745723,0.217846804
5541,5541,FAM66D,0.04391231,0.209552642
5542,5542,FAM66E,0.041161932,0.202884035
5547,5547,FAM71E1,0.032090598,0.17913849
5549,5549,FAM71F1,0.038401626,0.195963329
5553,5553,FAM72C,0.034954662,0.186961659
5558,5558,FAM74A6,0.042787255,0.206850803
5559,5559,FAM76A,0.029559331,0.171928274
5561,5561,FAM78A,0.048287264,0.219743633
5564,5564,FAM81B,0.041493414,0.203699322
5565,5565,FAM83A,0.043638519,0.208898345
5567,5567,FAM83B,0.031044299,0.176193925
5568,5568,FAM83C,0.028464699,0.168714845
5573,5573,FAM83G,0.026910542,0.164044328
5574,5574,FAM83H,0.035558937,0.188570775
5575,5575,FAM86B1,0.033726754,0.183648453
5576,5576,FAM86B2,0.036710174,0.191598992
5577,5577,FAM86B3P,0.037626283,0.193974955
5578,5578,FAM86C2P,0.039126497,0.19780419
5581,5581,FAM86FP,0.035954998,0.189618031
5584,5584,FAM87A,0.034670831,0.18620105
5592,5592,FAM90A27P,0.031737369,0.178149851
5603,5603,FAM99B,0.037270129,0.19305473
5604,5604,FAM9A,0.03751324,0.193683349
5605,5605,FAM9B,0.026956801,0.164185265
5608,5608,FANCA,0.03411417,0.184700216
5614,5614,FANCF,0.03434833,0.185333025
5617,5617,FANCL,0.044980397,0.212085825
5618,5618,FANCM,0.032593186,0.180535829
5619,5619,FANK1,0.041759119,0.204350481
5624,5624,FAR2P1,0.030583054,0.174880113
5625,5625,FAR2P2,0.031869634,0.178520682
5632,5632,FAS-AS1,0.034601866,0.186015768
5636,5636,FASTKD1,0.046751842,0.216221743
5639,5639,FASTKD5,0.0259413,0.161063032
5643,5643,FAT4,0.031925655,0.178677518
5644,5644,FATE1,0.047469428,0.2178748
5645,5645,FAU,0.027119127,0.164678861
5649,5649,FBL,0.034483872,0.185698336
5655,5655,FBLN7,0.036708003,0.191593328
5656,5656,FBN1,0.038062218,0.195095407
5657,5657,FBN2,0.031502274,0.1774888
5659,5659,FBP1,0.027383932,0.165480911
5662,5662,FBRSL1,0.0369698,0.192275325
5664,5664,FBXL13,0.045123264,0.212422371
5665,5665,FBXL14,0.041358728,0.203368453
5668,5668,FBXL17,0.042903125,0.207130697
5673,5673,FBXL20,0.040264166,0.200659327
5674,5674,FBXL22,0.04385412,0.209413753
5679,5679,FBXL7,0.04350065,0.208568095
5682,5682,FBXO11,0.027070797,0.164532056
5689,5689,FBXO24,0.02608706,0.161514891
5691,5691,FBXO27,0.026306031,0.162191341
5692,5692,FBXO28,0.047583401,0.218136198
5693,5693,FBXO3,0.040666995,0.201660594
5695,5695,FBXO31,0.030572094,0.174848775
5702,5702,FBXO4,0.030905484,0.175799558
5709,5709,FBXO46,0.039616789,0.199039667
5712,5712,FBXO5,0.027734128,0.166535666
5715,5715,FBXO8,0.028309831,0.168255256
5720,5720,FBXW2,0.047401568,0.217719011
5721,5721,FBXW4,0.03353382,0.183122418
5727,5727,FCAMR,0.034865797,0.186723853
5729,5729,FCER1A,0.0442793,0.210426472
5731,5731,FCER2,0.036538198,0.191149675
5736,5736,FCGR2A,0.046182489,0.214901115
5738,5738,FCGR2C,0.027308415,0.165252579
5739,5739,FCGR3A,0.029168342,0.170787417
5743,5743,FCHO2,0.041167598,0.202897998
5744,5744,FCHSD1,0.032273018,0.179646926
5745,5745,FCHSD2,0.046994287,0.216781658
5746,5746,FCN1,0.025666038,0.160206236
5754,5754,FCRL6,0.042671255,0.206570217
5757,5757,FDCSP,0.031962373,0.178780238
5759,5759,FDPS,0.037798552,0.194418496
5761,5761,FDX1,0.041317867,0.203267967
5762,5762,FDXACB1,0.032101227,0.179168152
5763,5763,FDXR,0.048297011,0.219765809
5766,5766,FEM1B,0.027584833,0.166086823
5768,5768,FEN1,0.037305877,0.193147294
5772,5772,FER1L5,0.030516881,0.174690815
5773,5773,FER1L6,0.032148757,0.179300745
5774,5774,FER1L6-AS1,0.042871051,0.207053258
5775,5775,FER1L6-AS2,0.040883412,0.202196468
5777,5777,FERMT1,0.031770639,0.178243203
5780,5780,FES,0.026283592,0.162122153
5782,5782,FEV,0.046898125,0.21655975
5783,5783,FEZ1,0.046462683,0.215552043
5784,5784,FEZ2,0.046414443,0.215440116
5785,5785,FEZF1,0.027543087,0.1659611
5786,5786,FEZF1-AS1,0.029742497,0.172460133
5787,5787,FEZF2,0.038610958,0.196496713
5790,5790,FFAR3,0.047050053,0.216910243
5791,5791,FFAR4,0.038435706,0.196050265
5792,5792,FGA,0.031624884,0.177833866
5794,5794,FGD1,0.03773371,0.194251666
5800,5800,FGD5P1,0.037971402,0.19486252
5802,5802,FGF1,0.028411521,0.168557174
5812,5812,FGF16,0.027169529,0.164831821
5817,5817,FGF20,0.026819313,0.163766032
5818,5818,FGF21,0.035420901,0.188204413
5819,5819,FGF22,0.040526591,0.201312173
5820,5820,FGF23,0.047319626,0.217530748
5831,5831,FGFR1,0.028154412,0.167792764
5832,5832,FGFR1OP2,0.034234424,0.185025468
5834,5834,FGFR3,0.038639698,0.196569831
5835,5835,FGFR4,0.039841698,0.199603852
5838,5838,FGGY,0.036573985,0.191243262
5839,5839,FGL1,0.033842475,0.183963243
5842,5842,FH,0.045145624,0.212474996
5846,5846,FHL1,0.045192357,0.212584941
5848,5848,FHL3,0.02913383,0.17068635
5850,5850,FHOD1,0.026172397,0.161778853
5855,5855,FICD,0.032255868,0.179599186
5856,5856,FIG4,0.047102348,0.217030755
5858,5858,FIGN,0.046995354,0.216784118
5860,5860,FIGNL2,0.047488092,0.217917627
5864,5864,FIRRE,0.028732943,0.169507944
5866,5866,FITM1,0.028965449,0.170192388
5868,5868,FIZ1,0.038045561,0.195052714
5874,5874,FKBP1A,0.036840896,0.191939824
5875,5875,FKBP1A-SDCBP2,0.031187797,0.176600671
5877,5877,FKBP1B,0.038161443,0.195349539
5880,5880,FKBP4,0.042907608,0.207141516
5881,5881,FKBP5,0.029734083,0.172435735
5882,5882,FKBP6,0.034254664,0.185080157
5883,5883,FKBP7,0.03954495,0.198859121
5884,5884,FKBP8,0.047116712,0.217063844
5886,5886,FKBP9P1,0.03070249,0.175221259
5890,5890,FKTN,0.040586192,0.20146015
5891,5891,FLAD1,0.03666787,0.191488564
5896,5896,FLI1,0.031637247,0.177868624
5897,5897,FLII,0.041201687,0.202981988
5899,5899,FLJ13224,0.048120717,0.219364347
5907,5907,FLJ32255,0.047197326,0.217249455
5908,5908,FLJ33534,0.038987744,0.197453144
5910,5910,FLJ37201,0.035804206,0.189219995
5911,5911,FLJ37453,0.027190945,0.164896771
5912,5912,FLJ38576,0.026529521,0.162878854
5914,5914,FLJ40288,0.027487922,0.165794819
5916,5916,FLJ42393,0.032950649,0.181523137
5918,5918,FLJ42969,0.042695696,0.206629368
5923,5923,FLJ46906,0.038028711,0.195009515
5926,5926,FLNC,0.033889609,0.184091307
5928,5928,FLOT2,0.046995285,0.21678396
5931,5931,FLRT3,0.045778304,0.21395865
5933,5933,FLT3,0.043633204,0.208885624
5937,5937,FLVCR2,0.043052622,0.207491257
5941,5941,FMN2,0.028720389,0.169470908
5942,5942,FMNL1,0.037274524,0.193066113
